Date,Race,Gender,Participation
1996-02-01,white,men,0.754
1996-03-01,all,NA,0.667
1996-03-01,black,NA,0.639
1996-03-01,black,women,0.599
1996-03-01,black,men,0.688
1996-03-01,hispanic,NA,0.6609999999999999
1996-03-01,hispanic,women,0.528
1996-03-01,hispanic,men,0.7929999999999999
1996-03-01,white,NA,0.6729999999999999
1996-03-01,white,women,0.598
1996-03-01,white,men,0.754
1996-04-01,all,NA,0.667
1996-04-01,black,NA,0.638
1996-04-01,black,women,0.599
1996-04-01,black,men,0.687
1996-04-01,hispanic,NA,0.6609999999999999
1996-04-01,hispanic,women,0.527
1996-04-01,hispanic,men,0.794
1996-04-01,white,NA,0.6729999999999999
1996-04-01,white,women,0.597
1996-04-01,white,men,0.753
1996-05-01,all,NA,0.667
1996-05-01,black,NA,0.639
1996-05-01,black,women,0.6
1996-05-01,black,men,0.687
1996-05-01,hispanic,NA,0.66
1996-05-01,hispanic,women,0.527
1996-05-01,hispanic,men,0.7929999999999999
1996-05-01,white,NA,0.6729999999999999
1996-05-01,white,women,0.597
1996-05-01,white,men,0.754
1996-06-01,all,NA,0.667
1996-06-01,black,NA,0.639
1996-06-01,black,women,0.601
1996-06-01,black,men,0.6859999999999999
1996-06-01,hispanic,NA,0.66
1996-06-01,hispanic,women,0.527
1996-06-01,hispanic,men,0.7929999999999999
1996-06-01,white,NA,0.6729999999999999
1996-06-01,white,women,0.598
1996-06-01,white,men,0.754
1996-07-01,all,NA,0.667
1996-07-01,black,NA,0.64
1996-07-01,black,women,0.603
1996-07-01,black,men,0.6859999999999999
1996-07-01,hispanic,NA,0.66
1996-07-01,hispanic,women,0.527
1996-07-01,hispanic,men,0.7929999999999999
1996-07-01,white,NA,0.6729999999999999
1996-07-01,white,women,0.597
1996-07-01,white,men,0.754
1996-08-01,all,NA,0.667
1996-08-01,black,NA,0.6409999999999999
1996-08-01,black,women,0.604
1996-08-01,black,men,0.687
1996-08-01,hispanic,NA,0.6609999999999999
1996-08-01,hispanic,women,0.529
1996-08-01,hispanic,men,0.794
1996-08-01,white,NA,0.6729999999999999
1996-08-01,white,women,0.597
1996-08-01,white,men,0.754
1996-09-01,all,NA,0.667
1996-09-01,black,NA,0.642
1996-09-01,black,women,0.605
1996-09-01,black,men,0.687
1996-09-01,hispanic,NA,0.662
1996-09-01,hispanic,women,0.529
1996-09-01,hispanic,men,0.795
1996-09-01,white,NA,0.6729999999999999
1996-09-01,white,women,0.597
1996-09-01,white,men,0.754
1996-10-01,all,NA,0.6679999999999999
1996-10-01,black,NA,0.643
1996-10-01,black,women,0.607
1996-10-01,black,men,0.688
1996-10-01,hispanic,NA,0.6629999999999999
1996-10-01,hispanic,women,0.529
1996-10-01,hispanic,men,0.7959999999999999
1996-10-01,white,NA,0.6729999999999999
1996-10-01,white,women,0.598
1996-10-01,white,men,0.754
1996-11-01,all,NA,0.6679999999999999
1996-11-01,black,NA,0.643
1996-11-01,black,women,0.606
1996-11-01,black,men,0.688
1996-11-01,hispanic,NA,0.665
1996-11-01,hispanic,women,0.532
1996-11-01,hispanic,men,0.797
1996-11-01,white,NA,0.6729999999999999
1996-11-01,white,women,0.598
1996-11-01,white,men,0.754
1996-12-01,all,NA,0.669
1996-12-01,black,NA,0.644
1996-12-01,black,women,0.607
1996-12-01,black,men,0.688
1996-12-01,hispanic,NA,0.6659999999999999
1996-12-01,hispanic,women,0.535
1996-12-01,hispanic,men,0.7979999999999999
1996-12-01,white,NA,0.6729999999999999
1996-12-01,white,women,0.599
1996-12-01,white,men,0.754
1997-01-01,all,NA,0.669
1997-01-01,black,NA,0.644
1997-01-01,black,women,0.608
1997-01-01,black,men,0.688
1997-01-01,hispanic,NA,0.669
1997-01-01,hispanic,women,0.5379999999999999
1997-01-01,hispanic,men,0.799
1997-01-01,white,NA,0.674
1997-01-01,white,women,0.599
1997-01-01,white,men,0.754
1997-02-01,all,NA,0.67
1997-02-01,black,NA,0.645
1997-02-01,black,women,0.611
1997-02-01,black,men,0.688
1997-02-01,hispanic,NA,0.67
1997-02-01,hispanic,women,0.54
1997-02-01,hispanic,men,0.799
1997-02-01,white,NA,0.674
1997-02-01,white,women,0.599
1997-02-01,white,men,0.754
1997-03-01,all,NA,0.67
1997-03-01,black,NA,0.6459999999999999
1997-03-01,black,women,0.613
1997-03-01,black,men,0.687
1997-03-01,hispanic,NA,0.672
1997-03-01,hispanic,women,0.542
1997-03-01,hispanic,men,0.8
1997-03-01,white,NA,0.674
1997-03-01,white,women,0.6
1997-03-01,white,men,0.754
1997-04-01,all,NA,0.67
1997-04-01,black,NA,0.647
1997-04-01,black,women,0.614
1997-04-01,black,men,0.6859999999999999
1997-04-01,hispanic,NA,0.6729999999999999
1997-04-01,hispanic,women,0.5429999999999999
1997-04-01,hispanic,men,0.8
1997-04-01,white,NA,0.674
1997-04-01,white,women,0.6
1997-04-01,white,men,0.754
1997-05-01,all,NA,0.6709999999999999
1997-05-01,black,NA,0.647
1997-05-01,black,women,0.615
1997-05-01,black,men,0.6859999999999999
1997-05-01,hispanic,NA,0.674
1997-05-01,hispanic,women,0.545
1997-05-01,hispanic,men,0.8
1997-05-01,white,NA,0.674
1997-05-01,white,women,0.6
1997-05-01,white,men,0.754
1997-06-01,all,NA,0.6709999999999999
1997-06-01,black,NA,0.647
1997-06-01,black,women,0.615
1997-06-01,black,men,0.6859999999999999
1997-06-01,hispanic,NA,0.6759999999999999
1997-06-01,hispanic,women,0.5479999999999999
1997-06-01,hispanic,men,0.8009999999999999
1997-06-01,white,NA,0.674
1997-06-01,white,women,0.601
1997-06-01,white,men,0.754
1997-07-01,all,NA,0.6709999999999999
1997-07-01,black,NA,0.647
1997-07-01,black,women,0.616
1997-07-01,black,men,0.6859999999999999
1997-07-01,hispanic,NA,0.677
1997-07-01,hispanic,women,0.55
1997-07-01,hispanic,men,0.8009999999999999
1997-07-01,white,NA,0.674
1997-07-01,white,women,0.601
1997-07-01,white,men,0.753
1997-08-01,all,NA,0.6709999999999999
1997-08-01,black,NA,0.648
1997-08-01,black,women,0.617
1997-08-01,black,men,0.6859999999999999
1997-08-01,hispanic,NA,0.6779999999999999
1997-08-01,hispanic,women,0.552
1997-08-01,hispanic,men,0.802
1997-08-01,white,NA,0.675
1997-08-01,white,women,0.601
1997-08-01,white,men,0.753
1997-09-01,all,NA,0.672
1997-09-01,black,NA,0.649
1997-09-01,black,women,0.619
1997-09-01,black,men,0.6859999999999999
1997-09-01,hispanic,NA,0.679
1997-09-01,hispanic,women,0.552
1997-09-01,hispanic,men,0.802
1997-09-01,white,NA,0.675
1997-09-01,white,women,0.601
1997-09-01,white,men,0.753
1997-10-01,all,NA,0.672
1997-10-01,black,NA,0.649
1997-10-01,black,women,0.619
1997-10-01,black,men,0.6859999999999999
1997-10-01,hispanic,NA,0.68
1997-10-01,hispanic,women,0.5529999999999999
1997-10-01,hispanic,men,0.802
1997-10-01,white,NA,0.675
1997-10-01,white,women,0.602
1997-10-01,white,men,0.753
1997-11-01,all,NA,0.672
1997-11-01,black,NA,0.649
1997-11-01,black,women,0.62
1997-11-01,black,men,0.685
1997-11-01,hispanic,NA,0.679
1997-11-01,hispanic,women,0.552
1997-11-01,hispanic,men,0.802
1997-11-01,white,NA,0.675
1997-11-01,white,women,0.602
1997-11-01,white,men,0.753
1997-12-01,all,NA,0.672
1997-12-01,black,NA,0.65
1997-12-01,black,women,0.621
1997-12-01,black,men,0.6859999999999999
1997-12-01,hispanic,NA,0.68
1997-12-01,hispanic,women,0.552
1997-12-01,hispanic,men,0.802
1997-12-01,white,NA,0.675
1997-12-01,white,women,0.602
1997-12-01,white,men,0.753
1998-01-01,all,NA,0.672
1998-01-01,black,NA,0.65
1998-01-01,black,women,0.622
1998-01-01,black,men,0.6859999999999999
1998-01-01,hispanic,NA,0.679
1998-01-01,hispanic,women,0.551
1998-01-01,hispanic,men,0.802
1998-01-01,white,NA,0.675
1998-01-01,white,women,0.602
1998-01-01,white,men,0.753
1998-02-01,all,NA,0.672
1998-02-01,black,NA,0.6509999999999999
1998-02-01,black,women,0.623
1998-02-01,black,men,0.6859999999999999
1998-02-01,hispanic,NA,0.679
1998-02-01,hispanic,women,0.55
1998-02-01,hispanic,men,0.802
1998-02-01,white,NA,0.675
1998-02-01,white,women,0.602
1998-02-01,white,men,0.753
1998-03-01,all,NA,0.672
1998-03-01,black,NA,0.652
1998-03-01,black,women,0.623
1998-03-01,black,men,0.687
1998-03-01,hispanic,NA,0.679
1998-03-01,hispanic,women,0.552
1998-03-01,hispanic,men,0.802
1998-03-01,white,NA,0.675
1998-03-01,white,women,0.602
1998-03-01,white,men,0.752
1998-04-01,all,NA,0.672
1998-04-01,black,NA,0.653
1998-04-01,black,women,0.624
1998-04-01,black,men,0.687
1998-04-01,hispanic,NA,0.68
1998-04-01,hispanic,women,0.5529999999999999
1998-04-01,hispanic,men,0.802
1998-04-01,white,NA,0.674
1998-04-01,white,women,0.602
1998-04-01,white,men,0.752
1998-05-01,all,NA,0.672
1998-05-01,black,NA,0.652
1998-05-01,black,women,0.624
1998-05-01,black,men,0.687
1998-05-01,hispanic,NA,0.6809999999999999
1998-05-01,hispanic,women,0.5539999999999999
1998-05-01,hispanic,men,0.8029999999999999
1998-05-01,white,NA,0.674
1998-05-01,white,women,0.602
1998-05-01,white,men,0.7509999999999999
1998-06-01,all,NA,0.672
1998-06-01,black,NA,0.653
1998-06-01,black,women,0.626
1998-06-01,black,men,0.688
1998-06-01,hispanic,NA,0.6809999999999999
1998-06-01,hispanic,women,0.556
1998-06-01,hispanic,men,0.802
1998-06-01,white,NA,0.6729999999999999
1998-06-01,white,women,0.601
1998-06-01,white,men,0.7509999999999999
1998-07-01,all,NA,0.6709999999999999
1998-07-01,black,NA,0.654
1998-07-01,black,women,0.626
1998-07-01,black,men,0.6890000000000001
1998-07-01,hispanic,NA,0.6809999999999999
1998-07-01,hispanic,women,0.555
1998-07-01,hispanic,men,0.8009999999999999
1998-07-01,white,NA,0.6729999999999999
1998-07-01,white,women,0.601
1998-07-01,white,men,0.7509999999999999
1998-08-01,all,NA,0.6709999999999999
1998-08-01,black,NA,0.654
1998-08-01,black,women,0.626
1998-08-01,black,men,0.688
1998-08-01,hispanic,NA,0.68
1998-08-01,hispanic,women,0.555
1998-08-01,hispanic,men,0.8009999999999999
1998-08-01,white,NA,0.6729999999999999
1998-08-01,white,women,0.6
1998-08-01,white,men,0.7509999999999999
1998-09-01,all,NA,0.6709999999999999
1998-09-01,black,NA,0.654
1998-09-01,black,women,0.627
1998-09-01,black,men,0.687
1998-09-01,hispanic,NA,0.68
1998-09-01,hispanic,women,0.556
1998-09-01,hispanic,men,0.8
1998-09-01,white,NA,0.6729999999999999
1998-09-01,white,women,0.6
1998-09-01,white,men,0.7509999999999999
1998-10-01,all,NA,0.6709999999999999
1998-10-01,black,NA,0.655
1998-10-01,black,women,0.627
1998-10-01,black,men,0.688
1998-10-01,hispanic,NA,0.68
1998-10-01,hispanic,women,0.556
1998-10-01,hispanic,men,0.8
1998-10-01,white,NA,0.672
1998-10-01,white,women,0.6
1998-10-01,white,men,0.75
1998-11-01,all,NA,0.6709999999999999
1998-11-01,black,NA,0.655
1998-11-01,black,women,0.628
1998-11-01,black,men,0.6890000000000001
1998-11-01,hispanic,NA,0.68
1998-11-01,hispanic,women,0.556
1998-11-01,hispanic,men,0.799
1998-11-01,white,NA,0.672
1998-11-01,white,women,0.6
1998-11-01,white,men,0.75
1998-12-01,all,NA,0.6709999999999999
1998-12-01,black,NA,0.6559999999999999
1998-12-01,black,women,0.629
1998-12-01,black,men,0.6890000000000001
1998-12-01,hispanic,NA,0.679
1998-12-01,hispanic,women,0.556
1998-12-01,hispanic,men,0.7979999999999999
1998-12-01,white,NA,0.672
1998-12-01,white,women,0.599
1998-12-01,white,men,0.75
1999-01-01,all,NA,0.6709999999999999
1999-01-01,black,NA,0.657
1999-01-01,black,women,0.63
1999-01-01,black,men,0.69
1999-01-01,hispanic,NA,0.68
1999-01-01,hispanic,women,0.557
1999-01-01,hispanic,men,0.799
1999-01-01,white,NA,0.672
1999-01-01,white,women,0.599
1999-01-01,white,men,0.75
1999-02-01,all,NA,0.6709999999999999
1999-02-01,black,NA,0.657
1999-02-01,black,women,0.63
1999-02-01,black,men,0.6890000000000001
1999-02-01,hispanic,NA,0.68
1999-02-01,hispanic,women,0.5579999999999999
1999-02-01,hispanic,men,0.799
1999-02-01,white,NA,0.672
1999-02-01,white,women,0.6
1999-02-01,white,men,0.75
1999-03-01,all,NA,0.6709999999999999
1999-03-01,black,NA,0.6559999999999999
1999-03-01,black,women,0.63
1999-03-01,black,men,0.6890000000000001
1999-03-01,hispanic,NA,0.68
1999-03-01,hispanic,women,0.5579999999999999
1999-03-01,hispanic,men,0.7979999999999999
1999-03-01,white,NA,0.672
1999-03-01,white,women,0.6
1999-03-01,white,men,0.75
1999-04-01,all,NA,0.6709999999999999
1999-04-01,black,NA,0.6559999999999999
1999-04-01,black,women,0.631
1999-04-01,black,men,0.687
1999-04-01,hispanic,NA,0.679
1999-04-01,hispanic,women,0.5579999999999999
1999-04-01,hispanic,men,0.7979999999999999
1999-04-01,white,NA,0.6729999999999999
1999-04-01,white,women,0.6
1999-04-01,white,men,0.75
1999-05-01,all,NA,0.6709999999999999
1999-05-01,black,NA,0.657
1999-05-01,black,women,0.632
1999-05-01,black,men,0.688
1999-05-01,hispanic,NA,0.6779999999999999
1999-05-01,hispanic,women,0.5579999999999999
1999-05-01,hispanic,men,0.797
1999-05-01,white,NA,0.6729999999999999
1999-05-01,white,women,0.6
1999-05-01,white,men,0.75
1999-06-01,all,NA,0.6709999999999999
1999-06-01,black,NA,0.657
1999-06-01,black,women,0.632
1999-06-01,black,men,0.687
1999-06-01,hispanic,NA,0.6779999999999999
1999-06-01,hispanic,women,0.5579999999999999
1999-06-01,hispanic,men,0.797
1999-06-01,white,NA,0.6729999999999999
1999-06-01,white,women,0.6
1999-06-01,white,men,0.75
1999-07-01,all,NA,0.6709999999999999
1999-07-01,black,NA,0.657
1999-07-01,black,women,0.634
1999-07-01,black,men,0.685
1999-07-01,hispanic,NA,0.6779999999999999
1999-07-01,hispanic,women,0.5579999999999999
1999-07-01,hispanic,men,0.797
1999-07-01,white,NA,0.6729999999999999
1999-07-01,white,women,0.601
1999-07-01,white,men,0.7509999999999999
1999-08-01,all,NA,0.6709999999999999
1999-08-01,black,NA,0.657
1999-08-01,black,women,0.634
1999-08-01,black,men,0.685
1999-08-01,hispanic,NA,0.6779999999999999
1999-08-01,hispanic,women,0.5579999999999999
1999-08-01,hispanic,men,0.797
1999-08-01,white,NA,0.6729999999999999
1999-08-01,white,women,0.601
1999-08-01,white,men,0.7509999999999999
1999-09-01,all,NA,0.6709999999999999
1999-09-01,black,NA,0.657
1999-09-01,black,women,0.635
1999-09-01,black,men,0.685
1999-09-01,hispanic,NA,0.677
1999-09-01,hispanic,women,0.5579999999999999
1999-09-01,hispanic,men,0.797
1999-09-01,white,NA,0.6729999999999999
1999-09-01,white,women,0.601
1999-09-01,white,men,0.75
1999-10-01,all,NA,0.6709999999999999
1999-10-01,black,NA,0.657
1999-10-01,black,women,0.635
1999-10-01,black,men,0.684
1999-10-01,hispanic,NA,0.677
1999-10-01,hispanic,women,0.5579999999999999
1999-10-01,hispanic,men,0.797
1999-10-01,white,NA,0.6729999999999999
1999-10-01,white,women,0.601
1999-10-01,white,men,0.75
1999-11-01,all,NA,0.6709999999999999
1999-11-01,black,NA,0.657
1999-11-01,black,women,0.635
1999-11-01,black,men,0.684
1999-11-01,hispanic,NA,0.677
1999-11-01,hispanic,women,0.5589999999999999
1999-11-01,hispanic,men,0.797
1999-11-01,white,NA,0.6729999999999999
1999-11-01,white,women,0.601
1999-11-01,white,men,0.75
1999-12-01,all,NA,0.6709999999999999
1999-12-01,black,NA,0.657
1999-12-01,black,women,0.635
1999-12-01,black,men,0.685
1999-12-01,hispanic,NA,0.677
1999-12-01,hispanic,women,0.5589999999999999
1999-12-01,hispanic,men,0.7979999999999999
1999-12-01,white,NA,0.6729999999999999
1999-12-01,white,women,0.601
1999-12-01,white,men,0.75
2000-01-01,all,NA,0.6709999999999999
2000-01-01,black,NA,0.6579999999999999
2000-01-01,black,women,0.635
2000-01-01,black,men,0.685
2000-01-01,hispanic,NA,0.679
2000-01-01,hispanic,women,0.561
2000-01-01,hispanic,men,0.799
2000-01-01,white,NA,0.6729999999999999
2000-01-01,white,women,0.601
2000-01-01,white,men,0.7490000000000001
2000-02-01,all,NA,0.6709999999999999
2000-02-01,black,NA,0.659
2000-02-01,black,women,0.636
2000-02-01,black,men,0.687
2000-02-01,hispanic,NA,0.6809999999999999
2000-02-01,hispanic,women,0.562
2000-02-01,hispanic,men,0.8009999999999999
2000-02-01,white,NA,0.672
2000-02-01,white,women,0.601
2000-02-01,white,men,0.7490000000000001
2000-03-01,all,NA,0.6709999999999999
2000-03-01,black,NA,0.659
2000-03-01,black,women,0.636
2000-03-01,black,men,0.688
2000-03-01,hispanic,NA,0.6829999999999999
2000-03-01,hispanic,women,0.564
2000-03-01,hispanic,men,0.8029999999999999
2000-03-01,white,NA,0.672
2000-03-01,white,women,0.601
2000-03-01,white,men,0.7490000000000001
2000-04-01,all,NA,0.672
2000-04-01,black,NA,0.66
2000-04-01,black,women,0.636
2000-04-01,black,men,0.6890000000000001
2000-04-01,hispanic,NA,0.685
2000-04-01,hispanic,women,0.565
2000-04-01,hispanic,men,0.805
2000-04-01,white,NA,0.672
2000-04-01,white,women,0.601
2000-04-01,white,men,0.7490000000000001
2000-05-01,all,NA,0.672
2000-05-01,black,NA,0.66
2000-05-01,black,women,0.636
2000-05-01,black,men,0.6890000000000001
2000-05-01,hispanic,NA,0.687
2000-05-01,hispanic,women,0.5670000000000001
2000-05-01,hispanic,men,0.807
2000-05-01,white,NA,0.672
2000-05-01,white,women,0.601
2000-05-01,white,men,0.748
2000-06-01,all,NA,0.672
2000-06-01,black,NA,0.66
2000-06-01,black,women,0.636
2000-06-01,black,men,0.6890000000000001
2000-06-01,hispanic,NA,0.6890000000000001
2000-06-01,hispanic,women,0.568
2000-06-01,hispanic,men,0.809
2000-06-01,white,NA,0.672
2000-06-01,white,women,0.6
2000-06-01,white,men,0.748
2000-07-01,all,NA,0.6709999999999999
2000-07-01,black,NA,0.659
2000-07-01,black,women,0.635
2000-07-01,black,men,0.6890000000000001
2000-07-01,hispanic,NA,0.69
2000-07-01,hispanic,women,0.568
2000-07-01,hispanic,men,0.8109999999999999
2000-07-01,white,NA,0.6709999999999999
2000-07-01,white,women,0.6
2000-07-01,white,men,0.747
2000-08-01,all,NA,0.6709999999999999
2000-08-01,black,NA,0.659
2000-08-01,black,women,0.634
2000-08-01,black,men,0.6890000000000001
2000-08-01,hispanic,NA,0.691
2000-08-01,hispanic,women,0.569
2000-08-01,hispanic,men,0.812
2000-08-01,white,NA,0.6709999999999999
2000-08-01,white,women,0.6
2000-08-01,white,men,0.747
2000-09-01,all,NA,0.6709999999999999
2000-09-01,black,NA,0.6579999999999999
2000-09-01,black,women,0.633
2000-09-01,black,men,0.6890000000000001
2000-09-01,hispanic,NA,0.693
2000-09-01,hispanic,women,0.57
2000-09-01,hispanic,men,0.813
2000-09-01,white,NA,0.67
2000-09-01,white,women,0.6
2000-09-01,white,men,0.747
2000-10-01,all,NA,0.6709999999999999
2000-10-01,black,NA,0.657
2000-10-01,black,women,0.632
2000-10-01,black,men,0.6890000000000001
2000-10-01,hispanic,NA,0.6940000000000001
2000-10-01,hispanic,women,0.5720000000000001
2000-10-01,hispanic,men,0.8140000000000001
2000-10-01,white,NA,0.67
2000-10-01,white,women,0.599
2000-10-01,white,men,0.746
2000-11-01,all,NA,0.6709999999999999
2000-11-01,black,NA,0.657
2000-11-01,black,women,0.632
2000-11-01,black,men,0.6890000000000001
2000-11-01,hispanic,NA,0.696
2000-11-01,hispanic,women,0.574
2000-11-01,hispanic,men,0.8140000000000001
2000-11-01,white,NA,0.67
2000-11-01,white,women,0.599
2000-11-01,white,men,0.746
2000-12-01,all,NA,0.6709999999999999
2000-12-01,black,NA,0.657
2000-12-01,black,women,0.632
2000-12-01,black,men,0.6890000000000001
2000-12-01,hispanic,NA,0.6970000000000001
2000-12-01,hispanic,women,0.575
2000-12-01,hispanic,men,0.815
2000-12-01,white,NA,0.669
2000-12-01,white,women,0.598
2000-12-01,white,men,0.746
2001-01-01,all,NA,0.6709999999999999
2001-01-01,black,NA,0.657
2001-01-01,black,women,0.631
2001-01-01,black,men,0.6890000000000001
2001-01-01,hispanic,NA,0.6970000000000001
2001-01-01,hispanic,women,0.575
2001-01-01,hispanic,men,0.815
2001-01-01,white,NA,0.669
2001-01-01,white,women,0.598
2001-01-01,white,men,0.746
2001-02-01,all,NA,0.6709999999999999
2001-02-01,black,NA,0.6559999999999999
2001-02-01,black,women,0.63
2001-02-01,black,men,0.687
2001-02-01,hispanic,NA,0.6970000000000001
2001-02-01,hispanic,women,0.5760000000000001
2001-02-01,hispanic,men,0.8140000000000001
2001-02-01,white,NA,0.669
2001-02-01,white,women,0.599
2001-02-01,white,men,0.745
2001-03-01,all,NA,0.6709999999999999
2001-03-01,black,NA,0.6559999999999999
2001-03-01,black,women,0.631
2001-03-01,black,men,0.687
2001-03-01,hispanic,NA,0.6970000000000001
2001-03-01,hispanic,women,0.5760000000000001
2001-03-01,hispanic,men,0.8140000000000001
2001-03-01,white,NA,0.669
2001-03-01,white,women,0.599
2001-03-01,white,men,0.745
2001-04-01,all,NA,0.67
2001-04-01,black,NA,0.655
2001-04-01,black,women,0.63
2001-04-01,black,men,0.6859999999999999
2001-04-01,hispanic,NA,0.6970000000000001
2001-04-01,hispanic,women,0.5760000000000001
2001-04-01,hispanic,men,0.8140000000000001
2001-04-01,white,NA,0.6679999999999999
2001-04-01,white,women,0.598
2001-04-01,white,men,0.7440000000000001
2001-05-01,all,NA,0.67
2001-05-01,black,NA,0.655
2001-05-01,black,women,0.63
2001-05-01,black,men,0.685
2001-05-01,hispanic,NA,0.6970000000000001
2001-05-01,hispanic,women,0.5760000000000001
2001-05-01,hispanic,men,0.8140000000000001
2001-05-01,white,NA,0.6679999999999999
2001-05-01,white,women,0.598
2001-05-01,white,men,0.7440000000000001
2001-06-01,all,NA,0.67
2001-06-01,black,NA,0.655
2001-06-01,black,women,0.631
2001-06-01,black,men,0.684
2001-06-01,hispanic,NA,0.696
2001-06-01,hispanic,women,0.575
2001-06-01,hispanic,men,0.812
2001-06-01,white,NA,0.6679999999999999
2001-06-01,white,women,0.598
2001-06-01,white,men,0.7440000000000001
2001-07-01,all,NA,0.669
2001-07-01,black,NA,0.655
2001-07-01,black,women,0.631
2001-07-01,black,men,0.684
2001-07-01,hispanic,NA,0.696
2001-07-01,hispanic,women,0.5760000000000001
2001-07-01,hispanic,men,0.812
2001-07-01,white,NA,0.6679999999999999
2001-07-01,white,women,0.597
2001-07-01,white,men,0.743
2001-08-01,all,NA,0.669
2001-08-01,black,NA,0.655
2001-08-01,black,women,0.631
2001-08-01,black,men,0.684
2001-08-01,hispanic,NA,0.696
2001-08-01,hispanic,women,0.5770000000000001
2001-08-01,hispanic,men,0.8109999999999999
2001-08-01,white,NA,0.667
2001-08-01,white,women,0.597
2001-08-01,white,men,0.743
2001-09-01,all,NA,0.669
2001-09-01,black,NA,0.655
2001-09-01,black,women,0.631
2001-09-01,black,men,0.685
2001-09-01,hispanic,NA,0.695
2001-09-01,hispanic,women,0.5760000000000001
2001-09-01,hispanic,men,0.8109999999999999
2001-09-01,white,NA,0.667
2001-09-01,white,women,0.597
2001-09-01,white,men,0.742
2001-10-01,all,NA,0.669
2001-10-01,black,NA,0.654
2001-10-01,black,women,0.631
2001-10-01,black,men,0.684
2001-10-01,hispanic,NA,0.696
2001-10-01,hispanic,women,0.5760000000000001
2001-10-01,hispanic,men,0.8109999999999999
2001-10-01,white,NA,0.667
2001-10-01,white,women,0.597
2001-10-01,white,men,0.742
2001-11-01,all,NA,0.669
2001-11-01,black,NA,0.653
2001-11-01,black,women,0.63
2001-11-01,black,men,0.6829999999999999
2001-11-01,hispanic,NA,0.695
2001-11-01,hispanic,women,0.5760000000000001
2001-11-01,hispanic,men,0.81
2001-11-01,white,NA,0.667
2001-11-01,white,women,0.597
2001-11-01,white,men,0.742
2001-12-01,all,NA,0.6679999999999999
2001-12-01,black,NA,0.653
2001-12-01,black,women,0.629
2001-12-01,black,men,0.6829999999999999
2001-12-01,hispanic,NA,0.695
2001-12-01,hispanic,women,0.5760000000000001
2001-12-01,hispanic,men,0.81
2001-12-01,white,NA,0.667
2001-12-01,white,women,0.597
2001-12-01,white,men,0.742
2002-01-01,all,NA,0.6679999999999999
2002-01-01,black,NA,0.652
2002-01-01,black,women,0.628
2002-01-01,black,men,0.6829999999999999
2002-01-01,hispanic,NA,0.6940000000000001
2002-01-01,hispanic,women,0.5760000000000001
2002-01-01,hispanic,men,0.8079999999999999
2002-01-01,white,NA,0.6659999999999999
2002-01-01,white,women,0.596
2002-01-01,white,men,0.741
2002-02-01,all,NA,0.6679999999999999
2002-02-01,black,NA,0.652
2002-02-01,black,women,0.627
2002-02-01,black,men,0.6829999999999999
2002-02-01,hispanic,NA,0.6940000000000001
2002-02-01,hispanic,women,0.5760000000000001
2002-02-01,hispanic,men,0.807
2002-02-01,white,NA,0.6659999999999999
2002-02-01,white,women,0.596
2002-02-01,white,men,0.741
2002-03-01,all,NA,0.667
2002-03-01,black,NA,0.6509999999999999
2002-03-01,black,women,0.625
2002-03-01,black,men,0.6829999999999999
2002-03-01,hispanic,NA,0.693
2002-03-01,hispanic,women,0.5760000000000001
2002-03-01,hispanic,men,0.8059999999999999
2002-03-01,white,NA,0.6659999999999999
2002-03-01,white,women,0.596
2002-03-01,white,men,0.741
2002-04-01,all,NA,0.667
2002-04-01,black,NA,0.6509999999999999
2002-04-01,black,women,0.625
2002-04-01,black,men,0.684
2002-04-01,hispanic,NA,0.693
2002-04-01,hispanic,women,0.5770000000000001
2002-04-01,hispanic,men,0.804
2002-04-01,white,NA,0.6659999999999999
2002-04-01,white,women,0.596
2002-04-01,white,men,0.74
2002-05-01,all,NA,0.667
2002-05-01,black,NA,0.6509999999999999
2002-05-01,black,women,0.623
2002-05-01,black,men,0.685
2002-05-01,hispanic,NA,0.6920000000000001
2002-05-01,hispanic,women,0.5770000000000001
2002-05-01,hispanic,men,0.804
2002-05-01,white,NA,0.6659999999999999
2002-05-01,white,women,0.596
2002-05-01,white,men,0.74
2002-06-01,all,NA,0.667
2002-06-01,black,NA,0.65
2002-06-01,black,women,0.622
2002-06-01,black,men,0.685
2002-06-01,hispanic,NA,0.693
2002-06-01,hispanic,women,0.578
2002-06-01,hispanic,men,0.8029999999999999
2002-06-01,white,NA,0.6659999999999999
2002-06-01,white,women,0.596
2002-06-01,white,men,0.74
2002-07-01,all,NA,0.667
2002-07-01,black,NA,0.649
2002-07-01,black,women,0.62
2002-07-01,black,men,0.684
2002-07-01,hispanic,NA,0.693
2002-07-01,hispanic,women,0.578
2002-07-01,hispanic,men,0.8029999999999999
2002-07-01,white,NA,0.665
2002-07-01,white,women,0.596
2002-07-01,white,men,0.74
2002-08-01,all,NA,0.667
2002-08-01,black,NA,0.648
2002-08-01,black,women,0.619
2002-08-01,black,men,0.6829999999999999
2002-08-01,hispanic,NA,0.693
2002-08-01,hispanic,women,0.578
2002-08-01,hispanic,men,0.8029999999999999
2002-08-01,white,NA,0.6659999999999999
2002-08-01,white,women,0.596
2002-08-01,white,men,0.74
2002-09-01,all,NA,0.667
2002-09-01,black,NA,0.648
2002-09-01,black,women,0.619
2002-09-01,black,men,0.6829999999999999
2002-09-01,hispanic,NA,0.693
